codigo,nome,enderezo,concello,provincia,cpostal,telf,latitude,longitude,titularidade,concertado,dependente
36004101,CEIP Xesús Golmar,Rúa E 9,Lalín,Pontevedra,36500,986780043,42.66354,-8.106633,Pública,Non,Si
15032479,ESMU  municipal de Cabana de Bergantiños,A CARBALLA,Cabana de Bergantiños,Coruña (A),15115,,43.218987,-8.930229,Pública,Non,Non
36024239,CEMU Profesional  Coppelia,"Rúa  Pi y Margall, 61 00",Vigo,Pontevedra,36202,986222930,42.233418,-8.730204,Privada,Non,Non
36014611,CEIP A Lama,"Avenida do Concello, (A Pedreira) 22",Lama (A),Pontevedra,36830,986768132,42.396618,-8.443132,Pública,Non,Si
27015311,IES A Pinguela,Estrada de Sober,Monforte de Lemos,Lugo,27400,982403111,42.511955,-7.5258546,Pública,Non,Si
36011580,IES San Tomé de Freixeiro,Rúa Gran Vía 191,Vigo,Pontevedra,36210,986231667,42.220474,-8.730262,Pública,Non,Si
36018999,IES As Barxas,Rúa Fonte do Unicornio 2,Moaña,Pontevedra,36950,986314243,42.290276,-8.73559,Pública,Non,Si
27013703,CEIP de Quiroga,Rúa Río Lor,Quiroga,Lugo,27320,982428200,42.473938,-7.2675676,Pública,Non,Si
36014520,IES Pedra da Auga,Feliciano Barrera s/n,Ponteareas,Pontevedra,36860,986641017,42.1734,-8.496656,Pública,Non,Si
15024756,EEI de Carballosa,San Pedro De Muro (San Pedro),Porto do Son,Coruña (A),15994,687041475,42.62041,-9.027886,Pública,Non,Si
15002025,CEIP Eladia Mariño,Rúa Barreiro 10,Cabanas,Coruña (A),15622,981431848,43.425827,-8.172353,Pública,Non,Si
15032716,CEIP de Arteixo,Avenida ARSENIO IGLESIAS 33 B,Arteixo,Coruña (A),15142,981641284,43.308693,-8.508568,Pública,Non,Si
36010666,CEIP San Salvador,Avenida de Galicia 181,Vigo,Pontevedra,36216,986452194,42.256844,-8.6851635,Pública,Non,Si
32015165,CEIP O Castiñeiro,Rúa Castiñeiro 1,Laza,Ourense,32620,988422014,42.061558,-7.459867,Pública,Non,Si
36006067,CEIP Mestre Manuel García,A Riña,Oia,Pontevedra,36794,986362076,42.00632,-8.876705,Pública,Non,Si
15026546,EOI de Ferrol,Rúa Real 29,Ferrol,Coruña (A),15402,981324025,43.485313,-8.22964,Pública,Non,Si
36019062,IES Rosais 2,Rúa As Coutadas s/n,Vigo,Pontevedra,36207,986378181,42.24397,-8.7020235,Pública,Non,Si
27006292,CEIP Virxe da Soidade,Rúa VIRXE DA SOIDADE s/n,Lugo,Lugo,27003,982222136,43.02687,-7.55142,Pública,Non,Si
27004519,CEIP Fondo Nois,"Rúa Nois, 2 (Fondo de Nois)",Foz,Lugo,27893,982136000,43.619087,-7.3207192,Pública,Non,Si
15026777,CEIP Plurilingüe Pepe de Xan Baña,Traba,Santa Comba,Coruña (A),15848,981894888,43.061817,-8.747264,Pública,Non,Si
15025694,IES Moncho Valcarce,Rúa Jose M. Penabad Lopez s/n,Pontes de García Rodríguez (As),Coruña (A),15320,981451351,43.459557,-7.854728,Pública,Non,Si
15020921,CEIP de Présaras,Présaras (San Pedro),Vilasantar,Coruña (A),15807,981778050,43.051502,-8.104906,Pública,Non,Si
32008951,IES Ramón Otero Pedrayo,Rúa Padre Feixoo 19,Ourense,Ourense,32005,988220247,42.332176,-7.8640113,Pública,Non,Si
36024604,CRA de Meis,RIALDONIO 1,Meis,Pontevedra,36637,986712527,42.526085,-8.692502,Pública,Non,Si
15001380,EEI de Saltiño,Saltiño s/n,Boiro,Coruña (A),15930,655733663,42.63623,-8.875556,Pública,Non,Si
15010307,CEIP San Isidro,Rúa Roseira 1,Neda,Coruña (A),15510,981494302,43.49882,-8.157541,Pública,Non,Si
32015219,CEIP Manuel Sueiro,Poligono das Lagoas,Ourense,Ourense,32004,988231026,42.347507,-7.857022,Pública,Non,Si
36017661,CEIP Praza de Barcelos,Praza de Barcelos 26,Pontevedra,Pontevedra,36002,986844746,42.431324,-8.641358,Pública,Non,Si
27020823,EPAPU de Monterroso,Estrada de Vegadeo-Pontevedra,Monterroso,Lugo,,982377043,42.81028,-7.7713466,Pública,Non,Si
15019499,CEIP de Piñeiros,Estrada de Castela s/n,Narón,Coruña (A),15570,981383744,43.51235,-8.176961,Pública,Non,Si
15006730,IES Sofía Casanova,Rúa O Galego Soto s/n,Ferrol,Coruña (A),15403,981311500,43.485897,-8.222199,Pública,Non,Si
27013338,CEIP Antonio Insua Bermúdez,Rúa QUART DE POBLET s/n,Vilalba,Lugo,27800,982510721,43.29235,-7.6831527,Pública,Non,Si
15032844,ESMU Municipal de Lousame,Lugar Portobravo 1,Lousame,Coruña (A),15214,,0.0,0.0,Pública,Non,Non
15021548,CEIP Sal Lence,Avenida General Sanjurjo 262,Coruña (A),Coruña (A),15006,981296503,43.351402,-8.388421,Pública,Non,Si
15025301,IES Arcebispo Xelmírez II,Rúa Irmandiños 15,Santiago de Compostela,Coruña (A),15704,981561435,42.8929,-8.534361,Pública,Non,Si
15022139,EEI da Pereiriña,Bermun,Cee,Coruña (A),15270,607516416,42.99592,-9.191077,Pública,Non,Si
27015189,IES de Quiroga,Rúa Pereiro s/n,Quiroga,Lugo,27320,982428213,42.47379,-7.2692327,Pública,Non,Si
36015101,IES da Cañiza,Oroso s/n,Cañiza (A),Pontevedra,36880,986651347,42.21592,-8.262925,Pública,Non,Si
36019323,IES Chano Piñeiro,Tras grupo escolar s/n,Forcarei,Pontevedra,36550,986755052,42.585567,-8.35574,Pública,Non,Si
36000181,CEIP Amor Ruibal,Perdecanai (Santa María),Barro,Pontevedra,36194,986711249,42.52386,-8.637228,Pública,Non,Si
15027022,CMUS Profesional Federico Paz Carbajal,Rúa Frai Xosé Dos Santos 7,Noia,Coruña (A),15200,981824885,42.77871,-8.891314,Pública,Non,Non
27020835,ESMU de Pontenova,Rúa Estación,Pontenova (A),Lugo,,-,43.348232,-7.191303,Pública,Non,Non
15032431,CPR Aula Nosa,MOSTEIRO DE CAAVEIRO 1 baixo,Coruña (A),Coruña (A),15010,981250019,43.36226,-8.425544,Privada,Non,Non
15004125,CPR Eiris,Rúa Castaño de Eirís 1,Coruña (A),Coruña (A),15009,981284400,43.34068,-8.395126,Privada,Non,Non
27020562,IES de Foz,Rúa Castelao s/n,Foz,Lugo,27780,982141544,43.565117,-7.2677455,Pública,Non,Si
15022851,CEIP de Angueira de Suso,Cruces (Santa María),Padrón,Coruña (A),15980,616759181,42.796562,-8.640339,Pública,Non,Si
36004681,CEIP de Seixo,Seixo (Nosa Señora Do Carme),Marín,Pontevedra,36913,986702246,42.367344,-8.729281,Pública,Non,Si
36024288,CMUS Elemental da Guarda,Travesal dos Bechos s/n,Guarda (A),Pontevedra,36780,986613002,41.901463,-8.861921,Pública,Non,Non
36001707,CEIP Plurilingüe Manuel Sieiro,Estrada GARCIA NEIRA 23,Crecente,Pontevedra,36420,986666322,42.14744,-8.223652,Pública,Non,Si
27000010,CEIP Aquilino Iglesia Alvariño,Praza do Concello s/n,Abadín,Lugo,27730,982508017,43.363884,-7.4753647,Pública,Non,Si
36024811,CAD Cemar,"Estrada Ponteareas Mondariz, km 7",Mondariz-Balneario,Pontevedra,,,42.22394,-8.47827,Privada,Non,Non
15025268,IES As Telleiras,Estrada Cedeira km.1,Narón,Coruña (A),15570,981384822,43.51464,-8.18901,Pública,Non,Si
15007621,CPI Cabo da Area,Rúa Isidro Parga Pondal 45,Laxe,Coruña (A),15118,981728072,43.21452,-8.993254,Pública,Non,Si
32015189,CEIP Joaquina Gallego Jorreto,Estrada DE CELANOVA 1,Merca (A),Ourense,32830,988260052,42.218792,-7.90845,Pública,Non,Si
15016292,CEIP Mestre Rodríguez Xixirei,Sabugueira (San Paio),Santiago de Compostela,Coruña (A),15820,981888351,42.901726,-8.440669,Pública,Non,Si
15008805,CEIP de Melide Nº 1,Rúa E.Alvarez Carballido 2,Melide,Coruña (A),15800,981505238,42.916878,-8.014504,Pública,Non,Si
15013503,CEIP Couceiro Freijomil,Avenida do Peirao s/n,Pontedeume,Coruña (A),15600,981430114,43.40882,-8.173281,Pública,Non,Si
36015123,EEI Monte da Vila,Monte da Vila 18,Grove (O),Pontevedra,36980,629252606,42.489906,-8.861686,Pública,Non,Si
15014568,IES Nº 1,Avenida da Coruña 170,Ribeira,Coruña (A),15960,981871140,42.56865,-8.984499,Pública,Non,Si
36016061,CEIP A Doblada,Rúa Gaivota 18,Vigo,Pontevedra,36205,986274787,42.22528,-8.707635,Pública,Non,Si
15027526,CEIP Mestre Pastor Barral,Camiño Real s/n,Melide,Coruña (A),15800,981507570,42.908478,-8.017841,Pública,Non,Si
36015354,CEIP Plurilingüe da Carrasqueira,A Carrasqueira,Vigo,Pontevedra,36331,986491201,42.197884,-8.780589,Pública,Non,Si
27016731,ESMU Municipal de Burela,Rúa DO CANCELO 33,Burela,Lugo,27880,982580720,43.658985,-7.3631897,Pública,Non,Non
36015184,IES Escolas Proval,Avenida Portugal 171,Nigrán,Pontevedra,36350,986369402,42.1146,-8.7802105,Pública,Non,Si
36017703,CEIP Souto-Donas,Donas (Santa Baia),Gondomar,Pontevedra,36388,986386031,42.10101,-8.788232,Pública,Non,Si
36024367,CPR Esica,"Travesía de Vigo, 42-44",Vigo,Pontevedra,36206,986273469,42.234303,-8.705946,Privada,Non,Non
36006717,IES Sánchez Cantón,Avenida Raiña Victoria,Pontevedra,Pontevedra,36001,986866505,42.429047,-8.648864,Pública,Non,Si
27016595,ESMU Municipal de Monforte de Lemos,Praza de España 3,Monforte de Lemos,Lugo,27400,982402498,42.528152,-7.5118093,Pública,Non,Non
15020982,CEIP O Ramo,"Rúa Pablo Ares Feal, 28 (O Ramo)",Fene,Coruña (A),15528,981360661,43.464104,-8.1893425,Pública,Non,Si
36020246,IES Illa de Ons,Rúa A Pedra 51,Bueu,Pontevedra,36930,986324130,42.318718,-8.786402,Pública,Non,Si
27015891,"IES da Terra Chá, José Trapero Pardo","Avenida da Terra Cha, s/n (Castro)",Castro de Rei,Lugo,27260,982310308,43.14706,-7.4906263,Pública,Non,Si
27020598,CEMU Profesional Fingoi,"Avenida  Aviación Española, 37 00",Lugo,Lugo,27003,982221630,42.998226,-7.553927,Privada,Non,Non
15024938,CEIP de Esteiro,Avenida de Vigo,Ferrol,Coruña (A),15403,981352904,43.482826,-8.221127,Pública,Non,Si
15022607,CIFP Ánxel Casal - Monte Alto,Paseo Marítimo 47,Coruña (A),Coruña (A),15002,981210112,43.382893,-8.408693,Pública,Non,Si
36007199,CEIP Isidora Riestra,Camiño da Reiboa 10,Poio,Pontevedra,36995,986770316,42.433002,-8.664315,Pública,Non,Si
36010708,CEIP Emilia Pardo Bazán,Camiño do Chouzo 7,Vigo,Pontevedra,36208,986293780,42.223347,-8.736153,Pública,Non,Si
36015536,CEIP Plurilingüe A Reigosa,Tourón (Santa María),Ponte Caldelas,Pontevedra,36827,986757355,42.407955,-8.569894,Pública,Non,Si
32015475,IES O Ribeiro,Rúa Hermanos Álvarez Araujo 5,Ribadavia,Ourense,32400,988470817,42.299297,-8.128354,Pública,Non,Si
15027952,IES Miraflores,Avenida de Miguel Hernandez 4,Oleiros,Coruña (A),15173,981631615,43.330814,-8.320094,Pública,Non,Si
36016796,EEI de Verducedo,Verducedo 100,Moaña,Pontevedra,36959,986313500,42.30521,-8.732635,Pública,Non,Si
15017107,CEIP da Ramallosa,A Ramallosa,Teo,Coruña (A),15883,981809056,42.797764,-8.548202,Pública,Non,Si
36009901,IES San Paio,Rúa Casal Aboy 11,Tui,Pontevedra,36700,986600319,42.05137,-8.648819,Pública,Non,Si
15005506,E.ART Pablo Picasso,Os Pelamios 2,Coruña (A),Coruña (A),15001,981225396,43.374954,-8.394211,Pública,Non,Si
27020781,ESMU Municipal de Taboada,Avenida DE LUGO 59,Taboada,Lugo,27550,,42.71725,-7.7629247,Pública,Non,Non
15018471,CEIP Ortigueira,Ortigueira,Vedra,Coruña (A),15880,981512571,42.773235,-8.425551,Pública,Non,Si
32013545,CPR Apostólico Mercedario,Praza da Mercé 13-14,Verín,Ourense,32600,988410103,41.94097,-7.436564,Privada,Non,Non
32015220,CEIP Vistahermosa,Rúa VISTA FERMOSA 10,Ourense,Ourense,32002,988231410,42.344494,-7.883087,Pública,Non,Si
36006547,CPR Jardilín,Mollavao,Pontevedra,Pontevedra,,986861170,42.42145,-8.661342,Privada,Non,Non
36007734,IES Mendiño,Avenida MENDIÑO 40,Redondela,Pontevedra,36693,986401559,42.291264,-8.611484,Pública,Non,Si
15020775,EEI da Lagoa,Rúa A Lagoa s/m,Arteixo,Coruña (A),15142,981646930,43.3035,-8.572395,Pública,Non,Si
36009895,CEIP Plurilingüe Nº 2,Avenida da Concordia s/n,Tui,Pontevedra,36700,986600923,42.05164,-8.64251,Pública,Non,Si
36019529,IES Ribeira do Louro,"Rúa Ribeira, s/n (Torneiros)",Porriño (O),Pontevedra,36410,986333956,42.15264,-8.632424,Pública,Non,Si
36024525,CIFP de Coia,Rúa Baiona 28,Vigo,Pontevedra,36209,986293429,42.214912,-8.75216,Pública,Non,Non
27016406,CEIP Plurilingüe de Covas,Rúa Granxas s/n,Viveiro,Lugo,27868,982551415,43.66858,-7.609336,Pública,Non,Si
15001616,CEIP de Escarabote,Lampón (Santiago),Boiro,Coruña (A),15992,981844758,42.63812,-8.906973,Pública,Non,Si
36011567,IES Castelao,"Rúa Aragón, 22 (O Calvario)",Vigo,Pontevedra,36206,986274050,42.232174,-8.701391,Pública,Non,Si
27006164,CEIP Albeiros,Rúa Garaballa de Arriba 9,Lugo,Lugo,27003,982215282,43.030296,-7.563497,Pública,Non,Si
15011919,CEIP de Loiba,A Igrexa s/n,Ortigueira,Coruña (A),15332,981414275,43.732075,-7.750551,Pública,Non,Si
36004174,CEIP Plurilingüe Vicente Arias de la Maza,Lugar Vilatuxe s/n,Lalín,Pontevedra,36519,986783094,42.614216,-8.192984,Pública,Non,Si
36001033,CEIP Plurilingüe de San Roque de Darbo,San Roque Darbo,Cangas,Pontevedra,36940,986301453,42.2565,-8.795103,Pública,Non,Si
36014489,CIFP A Xunqueira,Rúa Rafael Areses s/n,Pontevedra,Pontevedra,36155,986873003,42.436203,-8.636611,Pública,Non,Si
15022981,CEIP de Centieiras,Rúa Centieiras s/n,Fene,Coruña (A),15500,981341415,43.470665,-8.170771,Pública,Non,Si
36010459,CEIP Josefa Alonso de Alonso,Rúa Manuel Cominges 14,Vigo,Pontevedra,36213,986292067,42.19967,-8.7378025,Pública,Non,Si
15022954,CPR A Ledicia,Avenida de Bergantiños 35,Carballo,Coruña (A),15100,981700852,43.21765,-8.685717,Privada,Non,Non
32015256,CEIP das Vendas da Barreira,As Vendas da Barreira,Riós,Ourense,32610,988425038,41.986347,-7.2850194,Pública,Non,Si
36017715,CEIP Plurilingüe Antonio Palacios,A RELVA 27,Porriño (O),Pontevedra,36410,986331303,42.1542,-8.628726,Pública,Non,Si
15021809,CEIP Sofía Casanova,Rutis (Santa María),Culleredo,Coruña (A),15174,981663857,43.314823,-8.381417,Pública,Non,Si
15023302,IES Manuel Murguía,Avenida Arsenio Iglesias s/n,Arteixo,Coruña (A),15142,981601852,43.309734,-8.509539,Pública,Non,Si
36000934,CEIP do Castrillón-Coiro,Rúa O Castrillón s/n,Cangas,Pontevedra,36947,986301273,42.274807,-8.771778,Pública,Non,Si
36020192,CFEA de Lourizán,Rúa A Igrexa 19,Pontevedra,Pontevedra,36153,986805088,42.41087,-8.665456,Pública,Non,Non
36024240,CEDA Elemental Coppelia,"Rúa  Pi y Margall, 61 00",Vigo,Pontevedra,36202,986222930,42.233475,-8.730193,Privada,Non,Non
27016613,IES Río Miño,Rúa Rosalia de Castro s/n,Rábade,Lugo,27370,982390633,43.122746,-7.630608,Pública,Non,Si
36019700,CMUS Profesional Manuel Quiroga,Avenida JUAN CARLOS I 4,Pontevedra,Pontevedra,36004,986843133,42.42528,-8.62938,Pública,Non,Si
36000879,CEIP Nazaret,Rúa REAL-NAZARET s/n,Cangas,Pontevedra,36940,986302793,42.264942,-8.786092,Pública,Non,Si
15026418,IES Terra de Soneira,Gandara 25,Vimianzo,Coruña (A),15129,981716376,43.104446,-9.0425415,Pública,Non,Si
36014738,CEIP de Leirado,Lugar Chan,Salvaterra de Miño,Pontevedra,36457,986657537,42.132004,-8.461264,Pública,Non,Si
15026376,IES Punta Candieira,Rúa do Ensino s/n,Cedeira,Coruña (A),15350,981481202,43.657467,-8.047238,Pública,Non,Si
36024318,CRA Raíña Aragonta,Rúa Rosalia de Castro 11-A,Salceda de Caselas,Pontevedra,36470,986349118,42.102184,-8.563297,Pública,Non,Si
36014775,CEIP Plurilingüe de Guillarei,A Gandara,Tui,Pontevedra,36720,986601400,42.076653,-8.62411,Pública,Non,Si
15023727,EEI de Muros,Rúa San Xose s/n,Muros,Coruña (A),15250,981827613,42.773674,-9.058919,Pública,Non,Si
15008301,IES Urbano Lugrís,Beo (Estrada de San Adrian),Malpica de Bergantiños,Coruña (A),15113,981720144,43.323727,-8.833405,Pública,Non,Si
36009913,CEIP Plurilingüe de Baño-Xanza,Lugar Baño,Valga,Pontevedra,36645,986559054,42.704712,-8.655295,Pública,Non,Si
27020914,CPR Fesán II,Rúa Vila Verde 25 Baixo,Lugo,Lugo,27002,982062062,43.003864,-7.5475955,Privada,Non,Non
15009597,CEIP de Vilarmide,Coucieiro (San Pedro),Muxía,Coruña (A),15125,981750635,43.038464,-9.174689,Pública,Non,Si
15015238,CEIP Barrié de la Maza,Rúa Rosalia de Castro s/n,Santa Comba,Coruña (A),15840,981880297,43.03364,-8.816877,Pública,Non,Si
27014082,EEI de Sarria,Rúa Marques de Ugena,Sarria,Lugo,27600,982530047,42.77971,-7.415613,Pública,Non,Si
15027824,EMUSPR de Visantoña,Gandareira s/n,Santiso,Coruña (A),15808,981510711,42.873802,-8.099284,Privada,Non,Non
36024100,ESMU Municipal de Baiona,"Rúa  Alférez Barreiro, 20-21 00",Baiona,Pontevedra,36300,986355250,42.117985,-8.846265,Pública,Non,Non
27009463,CEIP de Bretoña,A Igrexa,Pastoriza (A),Lugo,27746,982349144,43.340168,-7.314695,Pública,Non,Si
15032081,IES de Fene,"O Pazo, 13-15",Fene,Coruña (A),15528,981492067,43.46234,-8.183956,Pública,Non,Si
36007011,IES Pino Manso,Rúa Antonio Palacios 76,Porriño (O),Pontevedra,36400,986330220,42.15976,-8.613796,Pública,Non,Si
27006735,CEIP de Meira,Rúa Federico González Lópezs s/n,Meira,Lugo,27240,982330065,43.214363,-7.296145,Pública,Non,Si
36012869,EEI de Solobeira,Rúa da Escola 20,Vilagarcía de Arousa,Pontevedra,36619,986543410,42.549236,-8.757107,Pública,Non,Si
15001239,CPI Armando Cotarelo Valledor,"Campo do Rosario, s/n (Gandara)",Boimorto,Coruña (A),15818,981516245,43.003185,-8.131348,Pública,Non,Si
36010678,CEIP Paraixal,O Paraixal,Vigo,Pontevedra,36216,986373255,42.248547,-8.685528,Pública,Non,Si
36024151,EMUSPR de Campo Lameiro,"Chanciña de Arriba, s/n",Campo Lameiro,Pontevedra,36110,-,42.54297,-8.542453,Privada,Non,Non
27002353,CPI de Cervantes,Rúa dos Colexios,Cervantes,Lugo,27664,982364519,42.86857,-7.06284,Pública,Non,Si
36015160,EEI As Dunas Panxón,"Rúa Gondomar, 9 (Gaifar)",Nigrán,Pontevedra,36340,986380120,42.14351,-8.818143,Pública,Non,Si
36019955,ESMU Municipal de Cambados,Rúa San Francisco 3,Cambados,Pontevedra,36630,986543200,42.515434,-8.813235,Pública,Non,Non
36006122,CEIP A Xunqueira Nº 1,Rúa Celso Emilio Ferreiro 2,Pontevedra,Pontevedra,36005,986872952,42.43789,-8.639316,Pública,Non,Si
15026637,CEIP de Barouta,Ames (San Tomé),Ames,Coruña (A),15229,981890080,42.91031,-8.654732,Pública,Non,Si
36019517,CEIP Santo André de Xeve,Rúa Sobral 26,Pontevedra,Pontevedra,36150,986879696,42.46141,-8.593884,Pública,Non,Si
27001087,CEIP Rosalía de Castro,Casas Novas,Bóveda,Lugo,27340,982426201,42.629284,-7.4793634,Pública,Non,Si
36024598,EOI de Vilagarcía,Rúa Entrante 7,Vilagarcía de Arousa,Pontevedra,36600,986566440,42.58948,-8.765813,Pública,Non,Si
36007370,CEIP Feliciano Barrera,O Casal,Ponteareas,Pontevedra,36861,986661173,42.15437,-8.543157,Pública,Non,Si
36010241,CEIP Illas Cíes,Avenida de Castelao 59,Vigo,Pontevedra,36209,986291265,42.217564,-8.7443075,Pública,Non,Si
36016401,EEI de Pontellas,Pontellas (Santiago),Porriño (O),Pontevedra,36412,986338963,42.138786,-8.64717,Pública,Non,Si
15013898,CEIP de Seráns,Lugar Seráns s/n,Porto do Son,Coruña (A),15994,638036095,42.607918,-9.0501175,Pública,Non,Si
27005691,CEIP Plurilingüe Pedro Caselles Rollán,Agramonte 23,Xove,Lugo,27870,982592082,43.685764,-7.5044456,Pública,Non,Si
15021846,CEIP Plurilingüe San Xoán de Filgueira,Rúa Campo de Chao s/n,Ferrol,Coruña (A),15405,981320853,43.500694,-8.216094,Pública,Non,Si
32003503,CEIP de Castrelo de Miño,Astariz (Santa María),Castrelo de Miño,Ourense,32230,988489090,42.322163,-8.043672,Pública,Non,Si
15005828,CEIP Plurilingüe de Tarrío,"As Paxariñas, 72 (Tarrio)",Culleredo,Coruña (A),15189,981677657,43.289112,-8.376939,Pública,Non,Si
36006833,CEIP San Martiño,Lugar Igrexa-Salcedo 18,Pontevedra,Pontevedra,36143,986866123,42.413574,-8.6488905,Pública,Non,Si
15027587,ESMU Municipal de Arzúa,Rúa Santiago 2,Arzúa,Coruña (A),15810,981500934,42.928165,-8.168024,Pública,Non,Non
36015627,CEIP García Barbón,Rúa Serafin Avendaño 20,Vigo,Pontevedra,36201,986443051,42.236145,-8.713167,Pública,Non,Si
36019657,IES Primeiro de Marzo,Rúa Virxe da Rocha,Baiona,Pontevedra,36300,986355111,42.11828,-8.860731,Pública,Non,Si
27015827,CEIP Terra Chá,Román (Santalla),Vilalba,Lugo,27841,982511402,43.294823,-7.575312,Pública,Non,Si
15013230,CEIP As Forcadas,Rúa As Forcadas s/n,Ponteceso,Coruña (A),15114,981738300,43.268276,-8.955247,Pública,Non,Si
15027241,CEIP Juan Fernández Latorre,Rúa Casanova de Eiris 26,Coruña (A),Coruña (A),15009,981133029,43.3488,-8.398034,Pública,Non,Si
15022085,CEIP de Pazos-Comoxo,Aldea de Comoxo,Boiro,Coruña (A),15937,679821076,42.678745,-8.886341,Pública,Non,Si
36002773,CEIP do Foxo,Rúa Foxo s/n,Estrada (A),Pontevedra,36686,986588080,42.70445,-8.408848,Pública,Non,Si
36009883,CPR Seminario Menor Diocesano San Pelayo,Rúa Calvo Sotelo 4,Tui,Pontevedra,36700,986600051,42.048294,-8.643343,Privada,Non,Non
15014261,CEIP Heroínas de Sálvora,Rúa Falcoeiro 10,Ribeira,Coruña (A),15965,981840700,42.53081,-9.014134,Pública,Non,Si
15021861,CEIP Joaquín Rodríguez Otero,"Campo de Xaviña, s/n (Buño)",Malpica de Bergantiños,Coruña (A),15111,981711399,43.26636,-8.789653,Pública,Non,Si
15020933,EEI de Barrionovo,Avenida de Pastoriza s/n,Arteixo,Coruña (A),15142,696846412,43.33014,-8.465242,Pública,Non,Si
36024021,EMUSPR de Xinzo,Casa da Cultura - A Granxa,Ponteareas,Pontevedra,,986661281,42.063427,-7.725023,Privada,Non,Non
27006589,E.ART Ramón Falcón,PASEO dos Estudantes s/n,Lugo,Lugo,27002,982220792,42.9983,-7.5427527,Pública,Non,Si
15021500,CEIP Santa Baia,Avenida Compostela 48,Boiro,Coruña (A),15930,981845713,42.643517,-8.892178,Pública,Non,Si
27015751,CEIP Plurilingüe Vista Alegre,Rúa Maestro Don Camilo s/n,Burela,Lugo,27880,982581450,43.65009,-7.355915,Pública,Non,Si
15023132,EOI da Coruña,Rúa Pepin Rivero s/n,Coruña (A),Coruña (A),15011,981279100,43.370686,-8.423161,Pública,Non,Si
36024409,CEDA Profesional Mayeusis,Rúa Rúa Joaquín Costa 58-60,Pontevedra,Pontevedra,36201,986221422,42.42797,-8.63814,Privada,Non,Non
36014601,IES Álvaro Cunqueiro,Rúa O Porriño,Vigo,Pontevedra,36209,986298892,42.21602,-8.752894,Pública,Non,Si
36024410,CPR Educatic,Rúa Zamora 106,Vigo,Pontevedra,36211,986211295,0.0,0.0,Privada,Non,Non
32001658,CEIP Julio Gurriarán Canalejas,Rúa Lugo 2,Barco de Valdeorras (O),Ourense,32300,988320880,42.416573,-6.992948,Pública,Non,Si
15001148,IES As Mariñas,Avenida da Coruña s/n,Betanzos,Coruña (A),15300,981775811,43.283478,-8.215625,Pública,Non,Si
27003850,CEIP Santa María,Rúa Enrique Saavedra s/n,Fonsagrada (A),Lugo,27100,982340184,43.1315,-7.0668483,Pública,Non,Si
32015359,EEI de Solbeira,Solbeira (San Salvador),Paderne de Allariz,Ourense,32110,696653165,42.287926,-7.7795916,Pública,Non,Si
15001744,EEI dos Ánxeles,Rúa da Fonte 1,Brión,Coruña (A),15280,981509977,42.850037,-8.675734,Pública,Non,Si
15001926,CPI As Revoltas,A CARBALLA 17,Cabana de Bergantiños,Coruña (A),15115,981754236,43.219387,-8.930818,Pública,Non,Si
15002062,CEIP de Camelle,"O Areal, 13  (Camelle)",Camariñas,Coruña (A),15121,981710520,43.179108,-9.090256,Pública,Non,Si
32020665,CPR GAP,"REZA, 3",Ourense,Ourense,32003,988366063,42.33765,-7.866404,Privada,Non,Non
15006754,CIFP Ferrolterra,Avenida Ramón y Cajal s/n,Ferrol,Coruña (A),15403,981333107,43.486702,-8.222827,Pública,Non,Si
36020027,ESMU Municipal Mestre Inocentes Camaño,Avenida de Bueu 14,Cangas,Pontevedra,36940,986305832,42.267666,-8.783301,Pública,Non,Non
36009755,CEIP de Pazos de Reis,A Porteliña 7,Tui,Pontevedra,36715,986600956,42.056747,-8.652052,Pública,Non,Si
15032248,CPR Vagalume,"Rúa  Oseiro, 13",Arteixo,Coruña (A),15142,981601351,43.318665,-8.488683,Privada,Non,Non
36003662,CEIP Chano Piñeiro,Rúa Pousa de Fontan,Gondomar,Pontevedra,36388,986360092,42.11263,-8.768636,Pública,Non,Si
36018434,CEIP Mallón,"Rúa Manuel Lemos, 81 (Mallon)",Nigrán,Pontevedra,36379,986352859,42.125797,-8.810681,Pública,Non,Si
36008805,CEIP de Portonovo,"Rúa Areal, 5 (Portonovo)",Sanxenxo,Pontevedra,36970,986720229,42.39584,-8.827493,Pública,Non,Si
15032111,EMUSPR Berenguela,"Praza  de Feixoo, 1 - 1º 00",Santiago de Compostela,Coruña (A),15704,981573580,42.88002,-8.542413,Privada,Non,Non
36001252,CPI do Progreso,"Paseo das Lombas, 2 (O Progreso)",Catoira,Pontevedra,36612,986546104,42.6706,-8.722962,Pública,Non,Si
27016492,CEIP do Páramo,O Paramo,Páramo (O),Lugo,27363,982539151,42.84402,-7.4975185,Pública,Non,Si
36004551,IES Illa de Tambo,Rúa da Estrada,Marín,Pontevedra,36900,986880158,42.391026,-8.699134,Pública,Non,Si
32020835,CAD Safe Formación,Avenida Habana 54 2,Ourense,Ourense,32004,,42.34142,-7.8607802,Privada,Non,Non
27014586,CEIP de Baamonde,Rúa JOSE Mª. FERNANDEZ PIÑEIRO s/n,Begonte,Lugo,27371,982398006,43.175476,-7.753801,Pública,Non,Si
32013661,CEIP Bibei,Rúa Nicolas Tenorio 39,Viana do Bolo,Ourense,32550,988340023,42.17782,-7.111534,Pública,Non,Si
15032881,CPR Formega,"Polígono Industrial A Gándara, parcelas 15-16",Ferrol,Coruña (A),15570,981 330 333,0.0,0.0,Privada,Non,Non
